bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,edge_threshold,model_type,max_odds,exclude_slams,surface,min_edge_trust
143,68,0.4755244755244755,143.0,5.660000000000002,0.03958041958041959,4.046800000000003,0.028299300699300717,-10.5,2.9755944055944057,0.5402817233382806,0.10383074123941785,-0.010616654298715115,0.4125874125874126,0.04803503430922259,0.03,top_10,,True,Hard,
206,102,0.49514563106796117,206.0,7.960000000000001,0.03864077669902913,5.720800000000003,0.027770873786407784,-18.0,3.2162135922330095,0.5620690421317492,0.09581712086876733,-0.0060614330591067505,0.39805825242718446,0.04859652912029756,0.01,top_10,,False,Hard,
75,43,0.5733333333333334,75.0,2.7700000000000014,0.03693333333333335,2.0746000000000016,0.027661333333333354,-8.379999999999999,1.9232,0.6663485748275185,0.13308376969046806,-0.007017125023508279,0.37333333333333335,0.07231803340958204,0.075,,3.0,False,Hard,
99,45,0.45454545454545453,99.0,3.7200000000000024,0.0375757575757576,2.5655999999999994,0.02591515151515151,-9.25,2.708787878787879,0.5453375255338794,0.12356004628012718,-0.012285522054007972,0.36363636363636365,0.05627898887664387,0.075,top_10,5.0,True,Hard,
18,11,0.6111111111111112,18.0,0.6099999999999999,0.033888888888888885,0.4578000000000002,0.025433333333333346,-3.23,1.8688888888888888,0.7074652957027946,0.1524241024456738,7.411994137346895e-06,0.3333333333333333,0.08655454713666973,0.1,,3.0,False,Clay,
18,11,0.6111111111111112,18.0,0.6099999999999999,0.033888888888888885,0.4578000000000002,0.025433333333333346,-3.23,1.8688888888888888,0.7074652957027946,0.1524241024456738,7.411994137346895e-06,0.3333333333333333,0.08655454713666973,0.1,top_10,3.0,False,Clay,
125,55,0.44,125.0,4.350000000000001,0.03480000000000001,2.863000000000001,0.022904000000000008,-10.129999999999999,3.1864799999999995,0.5114654847483682,0.10877623970109779,-0.012188559163455332,0.392,0.048849738829241034,0.05,top_10,,True,Hard,
10,4,0.4,10.0,0.3500000000000001,0.03500000000000001,0.22299999999999986,0.022299999999999986,-5.1,3.0680000000000005,0.5054516792453554,0.12456597744855827,-0.01972338089012765,0.2,0.052040515727184246,0.03,,5.0,True,Grass,
161,81,0.5031055900621118,161.0,5.280000000000001,0.03279503105590063,3.574400000000001,0.022201242236024852,-10.02,2.6090062111801244,0.5704559093010173,0.09813104105288173,-0.009541508661445352,0.40372670807453415,0.04715200227877776,0.01,top_10,10.0,True,Hard,
180,98,0.5444444444444444,180.0,5.460000000000003,0.030333333333333348,3.7108000000000003,0.020615555555555557,-10.999999999999998,2.3057777777777777,0.6183527486046504,0.10146236773079444,-0.007413756270223424,0.3888888888888889,0.05353739755855072,0.01,top_10,5.0,False,Hard,
