tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit,profit_metric,odds_bucket,probability_bucket,edge_bucket,clv_bucket,cluster
2019-02-11,2019-02-14,New York,R16,Hard,3,John Isner,Bernard Tomic,player1,top_10,0.8811101998322786,1.4,1.37,B365W/B365L,AvgW/AvgL,200.0,1.392,0.0218978102189779,0.6626506024096386,1.077922077922078,0.2184595974226399,0.2335542797651899,0.2265053981665317,0.1459714248532437,,True,True,1.0,0.3999999999999999,0.3919999999999999,0.3919999999999999,1-1.5,75-100%,10%+,0-2.5%,4
2019-02-11,2019-02-14,Buenos Aires,R16,Clay,3,Maximilian Marterer,Dominic Thiem,player1,top_10,0.2495758246734304,4.5,4.87,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.0759753593429158,0.2077464788732394,1.0696798493408664,0.0418293458001909,0.1230912110304368,0.1056209033032966,0.0087922293593169,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,3-5%,<-5%,0
2019-02-11,2019-02-15,Rotterdam,QF,Hard,3,Damir Dzumhur,Gael Monfils,player2,other,0.2576282323974606,4.33,4.25,B365W/B365L,AvgW/AvgL,200.0,4.2634,0.0188235294117646,0.2198198198198198,1.0506190133646311,0.0378084125776407,0.1155302462810042,0.0983722060033334,0.0086734419129883,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,0-2.5%,0
2019-02-11,2019-02-15,Rotterdam,QF,Hard,3,Marton Fucsovics,Kei Nishikori,player2,top_10,0.2469925987799391,4.5,4.58,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.0174672489082969,0.2105263157894736,1.0555555555555556,0.0364662829904655,0.1114666945097263,0.0941772125951304,0.0079619067506947,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,3-5%,-5-0%,0
2019-02-11,2019-02-15,Buenos Aires,QF,Clay,3,Pablo Cuevas,Dominic Thiem,player2,top_10,0.3298976373324863,3.5,3.62,B365W/B365L,AvgW/AvgL,200.0,3.45,-0.0331491712707182,0.2708333333333333,1.0549450549450547,0.0590643039991529,0.1546417306637021,0.1381468487970779,0.0154641730663702,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,-5-0%,0
2019-02-11,2019-02-16,Rotterdam,SF,Hard,3,Stan Wawrinka,Kei Nishikori,player1,top_10,0.4361530300122299,2.5,2.48,B365W/B365L,AvgW/AvgL,200.0,2.47,0.0080645161290322,0.3796526054590571,1.05359477124183,0.0565004245531728,0.0903825750305747,0.0772979841302078,0.0150637625050957,,True,True,1.0,1.5,1.4699999999999998,1.4699999999999998,2-3,40-50%,5-7.5%,0-2.5%,0
2019-02-11,2019-02-16,New York,QF,Hard,3,Jordan Thompson,John Isner,player1,top_10,0.4131237845606192,3.4,3.52,B365W/B365L,AvgW/AvgL,200.0,3.352,-0.0340909090909091,0.281183932346723,1.045997346306944,0.1319398522138962,0.4046208675061055,0.3847909258471957,0.0421480070318859,,True,False,1.0,-1.0,-1.0,-1.0,3-5,40-50%,10%+,-5-0%,1
2019-02-11,2019-02-16,Buenos Aires,SF,Clay,3,Dominic Thiem,Diego Schwartzman,player1,top_10,0.8028950454710537,1.4,1.42,B365W/B365L,AvgW/AvgL,200.0,1.392,-0.0140845070422535,0.6818181818181818,1.0476190476190477,0.1210768636528719,0.1240530636594751,0.1176299032957067,0.077533164787172,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,10%+,-5-0%,3
2019-02-18,2019-02-20,Delray Beach,R32,Hard,3,Juan Martin del Potro,Yoshihito Nishioka,player1,top_10,0.8327394094809718,1.25,1.32,B365W/B365L,AvgW/AvgL,200.0,1.245,-0.053030303030303,0.75,1.0666666666666669,0.0827394094809718,0.0409242618512147,0.0367605648038099,0.0409242618512147,,True,True,1.0,0.25,0.2450000000000001,0.2450000000000001,1-1.5,75-100%,7.5-10%,<-5%,3
2019-02-18,2019-02-20,Delray Beach,R16,Hard,3,John Isner,Lukas Lacko,player1,top_10,0.9439857054403364,1.11,1.12,B365W/B365L,AvgW/AvgL,200.0,1.1078,-0.0089285714285713,0.8541392904073586,1.0547470547470548,0.0898464150329778,0.0478241330387735,0.0457473644868048,0.1086912114517579,,True,True,1.0,0.1100000000000001,0.1078000000000001,0.1078000000000001,1-1.5,75-100%,7.5-10%,-5-0%,4
2019-02-18,2019-02-22,Delray Beach,R16,Hard,3,Juan Martin del Potro,Reilly Opelka,player2,top_10,0.6929307664478245,1.5,1.51,B365W/B365L,AvgW/AvgL,200.0,1.49,-0.0066225165562914,0.625,1.0666666666666669,0.0679307664478244,0.0393961496717367,0.0324668420072584,0.0196980748358683,,True,True,1.0,0.5,0.49,0.49,1-1.5,60-75%,5-7.5%,-5-0%,3
2019-02-18,2019-02-22,Delray Beach,QF,Hard,3,Adrian Mannarino,John Isner,player1,top_10,0.2461217869860295,4.33,4.1,B365W/B365L,AvgW/AvgL,200.0,4.2634,0.0560975609756098,0.2198198198198198,1.0506190133646311,0.0263019671662096,0.0657073376495077,0.0493156266362381,0.0049329833070201,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,<=3%,5%+,0
2019-02-18,2019-02-23,Delray Beach,SF,Hard,3,John Isner,Daniel Evans,player1,top_10,0.7425777000493743,1.44,1.42,B365W/B365L,AvgW/AvgL,200.0,1.4312,0.0140845070422535,0.6563245823389022,1.058080808080808,0.086253117710472,0.0693118880710989,0.0627772043106645,0.0393817545858516,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,60-75%,7.5-10%,0-2.5%,3
2019-02-25,2019-02-25,Dubai,R32,Hard,3,Roger Federer,Philipp Kohlschreiber,player2,top_10,0.98,1.1,1.11,B365W/B365L,AvgW/AvgL,200.0,1.098,-0.009009009009009,0.8641975308641975,1.051948051948052,0.1158024691358025,0.078,0.07604,0.195,,True,True,1.0,0.1,0.098,0.098,1-1.5,75-100%,10%+,-5-0%,4
2019-02-25,2019-02-26,Dubai,R32,Hard,3,Marin Cilic,Gael Monfils,player2,top_10,0.6920903471009866,1.8,1.93,B365W/B365L,AvgW/AvgL,200.0,1.784,-0.0673575129533677,0.5135135135135135,1.08187134502924,0.1785768335874731,0.2457626247817759,0.2346891792281601,0.0768008202443049,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,60-75%,10%+,<-5%,1
2019-02-25,2019-02-26,Dubai,R32,Hard,3,Benoit Paire,Kei Nishikori,player2,top_10,0.2739965459158103,4.5,4.82,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.066390041493776,0.2077464788732394,1.0696798493408664,0.0662500670425709,0.2329844566211466,0.2138046984070397,0.0166417469015104,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,<-5%,0
2019-02-25,2019-02-27,Dubai,R16,Hard,3,Egor Gerasimov,Stefanos Tsitsipas,player2,other,0.2438948819351482,4.33,4.3,B365W/B365L,AvgW/AvgL,200.0,4.2634,0.0069767441860466,0.2169981916817359,1.0642802155504234,0.0268966902534122,0.0560648387791916,0.0398214396423107,0.0042090719804197,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,<=3%,0-2.5%,0
2019-02-25,2019-02-27,Acapulco,R32,Hard,3,Mischa Zverev,Rafael Nadal,player2,top_10,0.1048650417122234,11.0,10.09,B365W/B365L,AvgW/AvgL,200.0,10.8,0.0901883052527254,0.0871369294605809,1.0432900432900432,0.0177281122516425,0.1535154588344578,0.1325424504920132,0.0038378864708614,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,<=3%,5%+,2
2019-02-25,2019-02-27,Acapulco,R16,Hard,3,Peter Gojowczyk,John Millman,player1,other,0.375125272940085,2.75,2.79,B365W/B365L,AvgW/AvgL,200.0,2.715,-0.014336917562724,0.3373493975903614,1.077922077922078,0.0377758753497236,0.0315945005852338,0.0184651160323308,0.0045135000836048,,True,False,1.0,-1.0,-1.0,-1.0,2-3,25-40%,3-5%,-5-0%,0
2019-02-25,2019-02-28,Dubai,QF,Hard,3,Marton Fucsovics,Roger Federer,player1,top_10,0.2855579982482905,5.0,5.05,B365W/B365L,AvgW/AvgL,200.0,4.92,-0.0099009900990099,0.1883116883116883,1.0620689655172415,0.0972463099366022,0.4277899912414526,0.4049453513815895,0.0267368744525907,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,7.5-10%,-5-0%,1
2019-02-25,2019-02-28,Acapulco,R16,Hard,3,David Ferrer,Alexander Zverev,player2,top_10,0.2429309719264157,5.0,4.89,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0224948875255623,0.1883116883116883,1.0620689655172415,0.0546192836147274,0.2146548596320788,0.1952203818779655,0.0134159287270049,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,5-7.5%,0-2.5%,0
2019-02-25,2019-02-28,Acapulco,R16,Hard,3,Steve Johnson,Stan Wawrinka,player1,other,0.2872455995351397,3.75,3.65,B365W/B365L,AvgW/AvgL,200.0,3.695,0.0273972602739727,0.25,1.0666666666666669,0.0372455995351397,0.0771709982567739,0.0613724902823412,0.0070155452960703,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,2.5-5%,0
2019-02-25,2019-03-01,Sao Paulo,QF,Clay,3,Marco Trungelliti,Guido Pella,player1,other,0.2339450992571599,4.5,4.62,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.0259740259740259,0.2105263157894736,1.0555555555555556,0.0234187834676862,0.0527529466572196,0.0363767897092183,0.0037680676183728,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,<=3%,-5-0%,0
2019-02-25,2019-03-01,Acapulco,QF,Hard,3,John Millman,John Isner,player1,top_10,0.462837170393833,2.3,2.28,B365W/B365L,AvgW/AvgL,200.0,2.274,0.0087719298245614,0.411764705882353,1.0559006211180124,0.05107246451148,0.0645254919058159,0.0524917254755763,0.0124087484434261,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,5-7.5%,0-2.5%,0
2019-02-25,2019-03-02,Dubai,F,Hard,3,Roger Federer,Stefanos Tsitsipas,player1,top_10,0.933101929334694,1.28,1.32,B365W/B365L,AvgW/AvgL,200.0,1.2744,-0.0303030303030302,0.7455268389662029,1.0479166666666666,0.1875750903684911,0.1943704695484084,0.1891450987441341,0.1735450620967932,,True,True,1.0,0.28,0.2744,0.2744,1-1.5,75-100%,10%+,-5-0%,4
2019-02-25,2019-03-02,Acapulco,SF,Hard,3,Cameron Norrie,Alexander Zverev,player2,top_10,0.280874111517174,5.0,5.09,B365W/B365L,AvgW/AvgL,200.0,4.92,-0.0176817288801571,0.1883116883116883,1.0620689655172415,0.0925624232054857,0.40437055758587,0.3819006286644961,0.0252731598491168,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,7.5-10%,-5-0%,1
2019-02-25,2019-03-02,Acapulco,SF,Hard,3,Nick Kyrgios,John Isner,player2,top_10,0.6137664344440832,1.72,1.74,B365W/B365L,AvgW/AvgL,200.0,1.7056,-0.0114942528735632,0.549738219895288,1.0575858250276855,0.0640282145487951,0.055678267243823,0.0468400305878282,0.019332731681883,,True,True,1.0,0.72,0.7056,0.7056,1.5-2,60-75%,5-7.5%,-5-0%,3
2019-03-04,2019-03-09,Indian Wells Masters,R64,Hard,4,Felix Auger Aliassime,Stefanos Tsitsipas,player1,top_10,0.4138869612951542,3.0,3.03,B365W/B365L,AvgW/AvgL,200.0,2.96,-0.0099009900990097,0.3119266055045871,1.068627450980392,0.101960355790567,0.2416608838854624,0.2251054054336563,0.0302076104856828,,True,True,1.0,2.0,1.96,1.96,2-3,40-50%,10%+,-5-0%,1
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Mackenzie Mcdonald,Daniil Medvedev,player1,other,0.2872455995351397,3.75,3.94,B365W/B365L,AvgW/AvgL,200.0,3.695,-0.048223350253807,0.25,1.0666666666666669,0.0372455995351397,0.0771709982567739,0.0613724902823412,0.0070155452960703,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,-5-0%,0
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Nicolas Jarry,Kyle Edmund,player1,other,0.3144809930787147,3.4,3.43,B365W/B365L,AvgW/AvgL,200.0,3.352,-0.0087463556851312,0.2765957446808511,1.0633484162895928,0.0378852483978636,0.0692353764676299,0.0541402887998515,0.0072120183820447,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,3-5%,-5-0%,0
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Martin Klizan,Alexander Zverev,player2,top_10,0.2308793200028611,5.5,6.12,B365W/B365L,AvgW/AvgL,200.0,5.41,-0.1013071895424836,0.1716867469879518,1.0590111642743223,0.0591925730149093,0.2698362600157364,0.2490571212154788,0.0149909033342075,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,5-7.5%,<-5%,0
2019-03-04,2019-03-10,Indian Wells Masters,R64,Hard,4,Jordan Thompson,Dominic Thiem,player1,top_10,0.3941149933600709,3.25,3.36,B365W/B365L,AvgW/AvgL,200.0,3.205,-0.0327380952380952,0.2903930131004367,1.059572006940428,0.1037219802596342,0.2808737284202305,0.2631385537190274,0.0312081920466922,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,10%+,-5-0%,1
2019-03-04,2019-03-11,Indian Wells Masters,R32,Hard,4,Jan Lennard Struff,Alexander Zverev,player2,top_10,0.2797877163503044,5.0,4.94,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0121457489878542,0.1883116883116883,1.0620689655172415,0.0914760280386161,0.3989385817515221,0.3765555644434977,0.0249336613594701,,True,True,1.0,4.0,3.92,3.92,3-5,25-40%,7.5-10%,0-2.5%,1
2019-03-04,2019-03-11,Indian Wells Masters,R32,Hard,4,Gilles Simon,Dominic Thiem,player1,top_10,0.441125461038212,3.0,2.97,B365W/B365L,AvgW/AvgL,200.0,2.96,0.0101010101010099,0.3181818181818181,1.0476190476190477,0.1229436428563939,0.3233763831146361,0.3057313646731076,0.0404220478893295,,True,False,1.0,-1.0,-1.0,-1.0,2-3,40-50%,10%+,0-2.5%,1
2019-03-04,2019-03-12,Indian Wells Masters,R32,Hard,4,John Isner,Guido Pella,player2,top_10,0.8583662356932734,1.22,1.24,B365W/B365L,AvgW/AvgL,200.0,1.2156,-0.0161290322580645,0.7801801801801801,1.0506190133646311,0.0781860555130933,0.0472068075457935,0.0434299961087431,0.0536440994838563,,True,True,1.0,0.2199999999999999,0.2156,0.2156,1-1.5,75-100%,7.5-10%,-5-0%,3
2019-03-04,2019-03-12,Indian Wells Masters,R32,Hard,4,Hubert Hurkacz,Kei Nishikori,player1,top_10,0.357941780566305,3.2,3.38,B365W/B365L,AvgW/AvgL,200.0,3.156,-0.0532544378698224,0.2982456140350877,1.0477941176470589,0.0596961665312172,0.145413697812176,0.1296642594672585,0.0165242838422927,,True,True,1.0,2.2,2.156,2.156,3-5,25-40%,5-7.5%,<-5%,0
2019-03-04,2019-03-13,Indian Wells Masters,R16,Hard,4,John Isner,Karen Khachanov,player1,top_10,0.6994637459300199,1.61,1.64,B365W/B365L,AvgW/AvgL,200.0,1.5978,-0.0182926829268291,0.588235294117647,1.0559006211180124,0.1112284518123729,0.1261366309473321,0.1176031732469858,0.0516953405521852,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,60-75%,10%+,-5-0%,3
2019-03-04,2019-03-13,Indian Wells Masters,R16,Hard,4,Kyle Edmund,Roger Federer,player1,top_10,0.3454906144828118,4.5,4.52,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.0044247787610618,0.2105263157894736,1.0555555555555556,0.1349642986933381,0.5547077651726531,0.5305234221588562,0.039621983226618,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,10%+,-5-0%,1
2019-03-04,2019-03-14,Indian Wells Masters,R16,Hard,4,Ivo Karlovic,Dominic Thiem,player1,top_10,0.4021360451256207,3.5,3.43,B365W/B365L,AvgW/AvgL,200.0,3.45,0.0204081632653061,0.2708333333333333,1.0549450549450547,0.1313027117922873,0.4074761579396725,0.3873693556833916,0.0407476157939672,,True,False,1.0,-1.0,-1.0,-1.0,3-5,40-50%,10%+,0-2.5%,1
2019-03-04,2019-03-16,Indian Wells Masters,SF,Hard,4,Dominic Thiem,Milos Raonic,player1,top_10,0.4376037219198967,2.37,2.37,B365W/B365L,AvgW/AvgL,200.0,2.3426,0.0,0.398477157360406,1.058883603429278,0.0391265645594907,0.0371208209501552,0.02513047896955,0.0067738724361597,,True,True,1.0,1.37,1.3426,1.3426,2-3,40-50%,3-5%,-5-0%,0
2019-03-04,2019-03-17,Indian Wells Masters,F,Hard,4,Dominic Thiem,Roger Federer,player1,top_10,0.2673936652047067,4.0,3.98,B365W/B365L,AvgW/AvgL,200.0,3.94,0.0050251256281406,0.238095238095238,1.05,0.0292984271094686,0.069574660818827,0.0535310409065445,0.0057978884015689,,True,True,1.0,3.0,2.94,2.94,3-5,25-40%,<=3%,0-2.5%,0
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Kei Nishikori,Dusan Lajovic,player1,top_10,0.8891150459083326,1.18,1.16,B365W/B365L,AvgW/AvgL,200.0,1.1764,0.0172413793103447,0.7922535211267606,1.0696798493408664,0.0968615247815719,0.0491557541718323,0.0459549400065623,0.0682718807942116,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,7.5-10%,0-2.5%,3
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Mischa Zverev,Nikoloz Basilashvili,player1,other,0.3144956950993925,3.75,3.7,B365W/B365L,AvgW/AvgL,200.0,3.695,0.0135135135135133,0.25,1.0666666666666669,0.0644956950993925,0.1793588566227221,0.1620615933922554,0.0163053506020656,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,5-7.5%,0-2.5%,0
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Hubert Hurkacz,Dominic Thiem,player1,top_10,0.405774556015049,3.0,3.18,B365W/B365L,AvgW/AvgL,200.0,2.96,-0.0566037735849057,0.3119266055045871,1.068627450980392,0.0938479505104619,0.217323668045147,0.2010926858045451,0.0271654585056433,,True,True,1.0,2.0,1.96,1.96,2-3,40-50%,7.5-10%,<-5%,0
2019-03-18,2019-03-22,Miami Masters,R64,Hard,4,Ilya Ivashka,Kyle Edmund,player1,other,0.2311652623409256,4.5,4.6,B365W/B365L,AvgW/AvgL,200.0,4.43,-0.0217391304347824,0.2077464788732394,1.0696798493408664,0.0234187834676862,0.0402436805341654,0.0240621121703006,0.0028745486095832,,True,False,1.0,-1.0,-1.0,-1.0,3-5,0-25%,<=3%,-5-0%,0
2019-03-18,2019-03-23,Miami Masters,R64,Hard,4,Mackenzie Mcdonald,Stefanos Tsitsipas,player1,top_10,0.3852654625235582,3.75,3.84,B365W/B365L,AvgW/AvgL,200.0,3.695,-0.0234375,0.25,1.0666666666666669,0.1352654625235582,0.4447454844633436,0.4235558840245477,0.0404314076784857,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,10%+,-5-0%,1
2019-03-18,2019-03-24,Miami Masters,R64,Hard,4,David Ferrer,Alexander Zverev,player2,top_10,0.2976327022911728,4.0,4.05,B365W/B365L,AvgW/AvgL,200.0,3.94,-0.0123456790123456,0.2337164750957854,1.069672131147541,0.0639162271953873,0.1905308091646911,0.1726728470272207,0.0158775674303909,,True,True,1.0,3.0,2.94,2.94,3-5,25-40%,5-7.5%,-5-0%,0
2019-03-18,2019-03-25,Miami Masters,R32,Hard,4,Kevin Anderson,Joao Sousa,player2,top_10,0.6923244947344314,1.53,1.52,B365W/B365L,AvgW/AvgL,200.0,1.5194,0.006578947368421,0.6203473945409429,1.05359477124183,0.0719771001934884,0.05925647694368,0.051917837299495,0.0279511683696603,,True,True,1.0,0.53,0.5194000000000001,0.5194000000000001,1.5-2,60-75%,5-7.5%,0-2.5%,3
2019-03-18,2019-03-26,Miami Masters,R32,Hard,4,Leonardo Mayer,Stefanos Tsitsipas,player1,top_10,0.3633479864152513,4.0,3.84,B365W/B365L,AvgW/AvgL,200.0,3.94,0.0416666666666667,0.238095238095238,1.05,0.1252527483200132,0.4533919456610054,0.4315910664760902,0.0377826621384171,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,10%+,2.5-5%,1
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,Kevin Anderson,Jordan Thompson,player1,top_10,0.8053040158369336,1.4,1.42,B365W/B365L,AvgW/AvgL,200.0,1.392,-0.0140845070422535,0.6818181818181818,1.0476190476190477,0.1234858340187518,0.1274256221717069,0.1209831900450114,0.0796410138573168,,True,True,1.0,0.3999999999999999,0.3919999999999999,0.3919999999999999,1-1.5,75-100%,10%+,-5-0%,3
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,John Isner,Kyle Edmund,player2,top_10,0.6770387579276788,1.9,1.85,B365W/B365L,AvgW/AvgL,200.0,1.882,0.0270270270270269,0.5,1.0526315789473684,0.1770387579276787,0.2863736400625896,0.2741869424198914,0.0795482333507193,,True,True,1.0,0.8999999999999999,0.8819999999999999,0.8819999999999999,1.5-2,60-75%,10%+,2.5-5%,1
2019-03-18,2019-03-26,Miami Masters,R16,Hard,4,Novak Djokovic,Roberto Bautista Agut,player1,top_10,0.8611461663447785,1.2,1.19,B365W/B365L,AvgW/AvgL,200.0,1.196,0.0084033613445377,0.7894736842105263,1.0555555555555556,0.0716724821342521,0.0333753996137341,0.029930814948355,0.0417192495171676,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,5-7.5%,0-2.5%,3
2019-03-18,2019-03-27,Miami Masters,R16,Hard,4,Denis Shapovalov,Stefanos Tsitsipas,player1,top_10,0.544354466611205,2.2,2.2,B365W/B365L,AvgW/AvgL,200.0,2.176,0.0,0.4300518134715025,1.0569550930996714,0.1143026531397024,0.1975798265446511,0.1845153193459822,0.0411624638634689,,True,True,1.0,1.2000000000000002,1.1760000000000002,1.1760000000000002,2-3,50-60%,10%+,-5-0%,3
2019-03-18,2019-03-27,Miami Masters,R16,Hard,4,Daniil Medvedev,Roger Federer,player1,top_10,0.3838752477991174,3.5,3.52,B365W/B365L,AvgW/AvgL,200.0,3.45,-0.0056818181818182,0.2708333333333333,1.0549450549450547,0.113041914465784,0.3435633672969109,0.3243696049069551,0.034356336729691,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,10%+,-5-0%,1
2019-03-18,2019-03-29,Miami Masters,QF,Hard,4,Kevin Anderson,Roger Federer,player1,top_10,0.3292229235457252,5.0,4.86,B365W/B365L,AvgW/AvgL,200.0,4.92,0.0288065843621398,0.1883116883116883,1.0620689655172415,0.1409112352340369,0.6461146177286262,0.6197767838449683,0.0403821636080391,,True,False,1.0,-1.0,-1.0,-1.0,3-5,25-40%,10%+,2.5-5%,1
2019-03-18,2019-03-29,Miami Masters,SF,Hard,4,Roger Federer,Denis Shapovalov,player1,top_10,0.9400480654224102,1.2,1.2,B365W/B365L,AvgW/AvgL,200.0,1.196,0.0,0.7894736842105263,1.0555555555555556,0.1505743812118838,0.1280576785068921,0.1242974862452024,0.1600720981336152,,True,True,1.0,0.1999999999999999,0.1959999999999999,0.1959999999999999,1-1.5,75-100%,10%+,-5-0%,4
2019-04-08,2019-04-09,Marrakech,R32,Clay,3,Denis Istomin,Alexander Zverev,player2,top_10,0.189190420276615,6.0,7.0,B365W/B365L,AvgW/AvgL,200.0,5.9,-0.1428571428571429,0.1573033707865168,1.0595238095238095,0.0318870494900981,0.1351425216596902,0.1162234796320287,0.0067571260829845,,True,False,1.0,-1.0,-1.0,-1.0,5-10,0-25%,3-5%,<-5%,0
2019-04-08,2019-04-11,Marrakech,R16,Clay,3,Alexander Zverev,Jaume Munar,player2,top_10,0.8433427235808576,1.25,1.24,B365W/B365L,AvgW/AvgL,200.0,1.245,0.0080645161290322,0.75,1.0666666666666669,0.0933427235808576,0.054178404476072,0.0499616908581677,0.054178404476072,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,7.5-10%,0-2.5%,3
2019-04-15,2019-04-17,Monte Carlo Masters,R32,Clay,4,Dominic Thiem,Martin Klizan,player2,top_10,0.8694876899604718,1.2,1.22,B365W/B365L,AvgW/AvgL,200.0,1.196,-0.0163934426229508,0.783001808318264,1.0642802155504234,0.0864858816422077,0.043385227952566,0.0399072771927241,0.0542315349407076,,True,True,1.0,0.1999999999999999,0.1959999999999999,0.1959999999999999,1-1.5,75-100%,7.5-10%,-5-0%,3
2019-04-15,2019-04-17,Monte Carlo Masters,R32,Clay,4,Mikhail Kukushkin,Stefanos Tsitsipas,player1,top_10,0.4007267638270496,3.75,4.06,B365W/B365L,AvgW/AvgL,200.0,3.695,-0.0763546798029556,0.25,1.0666666666666669,0.1507267638270496,0.5027253643514361,0.4806853923409483,0.0457023058501305,,True,False,1.0,-1.0,-1.0,-1.0,3-5,40-50%,10%+,<-5%,1
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Alexander Zverev,Fabio Fognini,player2,top_10,0.8520965770577356,1.25,1.25,B365W/B365L,AvgW/AvgL,200.0,1.245,0.0,0.7619047619047619,1.05,0.0901918151529737,0.0651207213221694,0.0608602384368808,0.0651207213221694,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,7.5-10%,-5-0%,3
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Dominic Thiem,Dusan Lajovic,player2,top_10,0.9333080320045544,1.16,1.17,B365W/B365L,AvgW/AvgL,200.0,1.1567999999999998,-0.0085470085470085,0.8116883116883117,1.0620689655172415,0.1216197203162425,0.0826373171252828,0.0796507314228682,0.1291208080082545,,True,False,1.0,-1.0,-1.0,-1.0,1-1.5,75-100%,10%+,-5-0%,4
2019-04-15,2019-04-18,Monte Carlo Masters,R16,Clay,4,Stefanos Tsitsipas,Daniil Medvedev,player1,top_10,0.687716290047987,1.72,1.76,B365W/B365L,AvgW/AvgL,200.0,1.7056,-0.0227272727272727,0.549738219895288,1.0575858250276855,0.1379780701526989,0.1828720188825375,0.1729689043058465,0.0634972287786588,,True,False,1.0,-1.0,-1.0,-1.0,1.5-2,60-75%,10%+,-5-0%,3
2019-04-15,2019-04-19,Monte Carlo Masters,QF,Clay,4,Guido Pella,Rafael Nadal,player2,top_10,0.0939378824139229,17.0,15.87,B365W/B365L,AvgW/AvgL,200.0,16.68,0.0712035286704475,0.0566037735849056,1.0392156862745097,0.0373341088290173,0.5969440010366907,0.5668838786642352,0.0093272500161982,,True,False,1.0,-1.0,-1.0,-1.0,10+,0-25%,3-5%,5%+,2
2019-04-22,2019-04-23,Barcelona,R32,Clay,3,Dominic Thiem,Diego Schwartzman,player1,top_10,0.8487432959728847,1.3,1.3,B365W/B365L,AvgW/AvgL,200.0,1.294,0.0,0.7234042553191489,1.0633484162895928,0.1253390406537358,0.1033662847647501,0.0982738249889128,0.0861385706372917,,True,True,1.0,0.3,0.294,0.294,1-1.5,75-100%,10%+,-5-0%,4
2019-04-22,2019-04-23,Barcelona,R32,Clay,3,Stefanos Tsitsipas,Marton Fucsovics,player1,top_10,0.8187738278801522,1.3,1.32,B365W/B365L,AvgW/AvgL,200.0,1.294,-0.0151515151515151,0.7234042553191489,1.0633484162895928,0.0953695725610033,0.0644059762441978,0.0594933332769169,0.0536716468701649,,True,True,1.0,0.3,0.294,0.294,1-1.5,75-100%,7.5-10%,-5-0%,3
