tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,clv,market_probability,edge,ev,won,stake,profit,friction_bps,friction_adjusted_odds,friction_adjusted_profit,friction_adjusted_ev
2022-10-31,2022-11-01,Paris Masters,R32,Hard,4,John Isner,Andrey Rublev,player1,top_10,0.3144816002267093,3.4,3.28,0.0365853658536585,0.281183932346723,0.0332976678799862,0.0692374407708115,False,1.0,-1.0,200.0,3.352,-1.0,0.05414232395992946
2022-10-31,2022-11-02,Paris Masters,R32,Hard,4,Mikael Ymer,Felix Auger Aliassime,player1,top_10,0.2371501560329769,4.5,4.67,-0.0364025695931476,0.2105263157894736,0.0266238402435032,0.067175702148396,False,1.0,-1.0,200.0,4.43,-1.0,0.05057519122608767
2022-10-31,2022-11-03,Paris Masters,R16,Hard,4,Grigor Dimitrov,Carlos Alcaraz,player2,top_10,0.3463348404474834,3.5,3.47,0.0086455331412103,0.2708333333333333,0.07550150711415,0.2121719415661919,False,1.0,-1.0,200.0,3.45,-1.0,0.1948551995438178
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Stefanos Tsitsipas,Tommy Paul,player1,top_10,0.7597039823310325,1.4,1.39,0.0071942446043165,0.6818181818181818,0.0778858005128507,0.0635855752634454,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.0575079434047972
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Frances Tiafoe,Felix Auger Aliassime,player2,top_10,0.3857089888162373,2.75,2.85,-0.0350877192982456,0.3436754176610979,0.0420335711551393,0.0606997192446525,False,1.0,-1.0,200.0,2.715,-1.0,0.047199904636084145
2022-10-31,2022-11-04,Paris Masters,QF,Hard,4,Holger Rune,Carlos Alcaraz,player2,top_10,0.4454059773566275,2.75,2.86,-0.0384615384615384,0.3436754176610979,0.1017305596955296,0.2248664377307258,True,1.0,1.75,200.0,2.715,1.7149999999999999,0.2092772285232436
2022-10-31,2022-11-05,Paris Masters,SF,Hard,4,Holger Rune,Felix Auger Aliassime,player2,top_10,0.4556715382561139,2.75,2.74,0.0036496350364962,0.3436754176610979,0.111996120595016,0.2530967302043133,True,1.0,1.75,200.0,2.715,1.7149999999999999,0.23714822636534916
2022-11-14,2022-11-14,Tour Finals,RR,Hard,1,Andrey Rublev,Daniil Medvedev,player2,top_10,0.3568868366411448,3.4,3.34,0.0179640718562874,0.281183932346723,0.0757029042944217,0.2134152445798924,True,1.0,2.4,200.0,3.352,2.352,0.19628467642111735
2022-11-14,2022-11-15,Tour Finals,RR,Hard,1,Casper Ruud,Taylor Fritz,player1,top_10,0.5730681619015072,2.0,2.01,-0.0049751243781093,0.4736842105263157,0.0993839513751914,0.1461363238030144,True,1.0,1.0,200.0,1.98,0.98,0.1346749605649843
2022-11-14,2022-11-15,Tour Finals,RR,Hard,1,Felix Auger Aliassime,Rafael Nadal,player1,top_10,0.6979310312987479,1.61,1.6,0.00625,0.588235294117647,0.1096957371811009,0.1236689603909841,True,1.0,0.6100000000000001,200.0,1.5978,0.5978000000000001,0.11515420180913949
2022-11-14,2022-11-19,Tour Finals,SF,Hard,1,Casper Ruud,Andrey Rublev,player1,top_10,0.4787476234163903,2.2,2.18,0.0091743119266054,0.4300518134715025,0.0486958099448877,0.0532447715160587,True,1.0,1.2000000000000002,200.0,2.176,1.1760000000000002,0.041754828554065426
2023-01-02,2023-01-02,Adelaide 1,R32,Hard,3,Alexei Popyrin,Felix Auger Aliassime,player2,top_10,0.1818535226362156,6.5,6.04,0.076158940397351,0.1458607095926412,0.0359928130435744,0.182047897135402,True,1.0,5.5,200.0,6.39,5.39,0.16204400964541754
2023-01-02,2023-01-03,Adelaide 1,R32,Hard,3,Andrey Rublev,Roberto Bautista Agut,player2,top_10,0.7596979670876913,1.4,1.46,-0.0410958904109589,0.6818181818181818,0.0778797852695095,0.0635771539227678,False,1.0,-1.0,200.0,1.392,-1.0,0.05749957018606627
2023-01-02,2023-01-03,Adelaide 1,R32,Hard,3,Daniil Medvedev,Lorenzo Sonego,player2,top_10,0.98,1.11,1.12,-0.0089285714285713,0.8541392904073586,0.1258607095926414,0.0878,True,1.0,0.1100000000000001,200.0,1.1078000000000001,0.10780000000000012,0.0856440000000001
2023-01-02,2023-01-04,Adelaide 1,R16,Hard,3,Daniil Medvedev,Miomir Kecmanovic,player1,top_10,0.9348290053414416,1.14,1.16,-0.0172413793103448,0.8283132530120482,0.1065157523293934,0.0657050660892433,True,1.0,0.1399999999999999,200.0,1.1372,0.1372,0.06308754487428742
2023-01-02,2023-01-07,Adelaide 1,SF,Hard,3,Novak Djokovic,Daniil Medvedev,player1,top_10,0.7842836893835112,1.53,1.54,-0.0064935064935065,0.6203473945409429,0.1639362948425683,0.1999540447567722,True,1.0,0.53,200.0,1.5194,0.5194000000000001,0.191640637649307
2023-01-09,2023-01-11,Auckland,R16,Hard,3,Casper Ruud,Laslo Djere,player2,top_10,0.8860448653971483,1.17,1.18,-0.0084745762711864,0.8103727714748785,0.0756720939222698,0.0366724925146634,False,1.0,-1.0,200.0,1.1665999999999999,-1.0,0.03365993997231312
2023-01-09,2023-01-11,Adelaide 2,R16,Hard,3,Thanasi Kokkinakis,Andrey Rublev,player1,top_10,0.3167553136018854,3.4,3.28,0.0365853658536585,0.281183932346723,0.0355713812551623,0.0769680662464104,True,1.0,2.4,200.0,3.352,2.352,0.061763811193519924
2023-01-16,2023-01-16,Australian Open,R128,Hard,5,Stefanos Tsitsipas,Quentin Halys,player2,top_10,0.952687023615342,1.14,1.14,0.0,0.8283132530120482,0.1243737706032938,0.0860632069214897,True,1.0,0.1399999999999999,200.0,1.1372,0.1372,0.08339568325536686
2023-01-16,2023-01-16,Australian Open,R128,Hard,5,Alex Molcan,Stan Wawrinka,player2,other,0.2789690863284766,3.75,3.7,0.0135135135135133,0.2559523809523809,0.0230167053760956,0.0461340737317872,True,1.0,2.75,200.0,3.695,2.695,0.030790773983720987
2023-01-16,2023-01-17,Australian Open,R128,Hard,5,Casper Ruud,Tomas Machac,player2,top_10,0.9342920776632994,1.17,1.17,0.0,0.8103727714748785,0.1239193061884208,0.0931217308660601,True,1.0,0.1699999999999999,200.0,1.1665999999999999,0.16659999999999986,0.08994513780200489
2023-01-16,2023-01-18,Australian Open,R128,Hard,5,Fabio Fognini,Thanasi Kokkinakis,player2,other,0.2102495627602316,5.0,5.0,0.0,0.1896272285251215,0.02062233423511,0.0512478138011582,False,1.0,-1.0,200.0,4.92,-1.0,0.034427848780339554
2023-01-16,2023-01-19,Australian Open,R64,Hard,5,Maxime Cressy,Holger Rune,player1,top_10,0.2073748225722405,5.0,5.01,-0.0019960079840318,0.1896272285251215,0.0177475940471189,0.0368741128612024,False,1.0,-1.0,200.0,4.92,-1.0,0.02028412705542315
2023-01-16,2023-01-20,Australian Open,R32,Hard,5,Stefanos Tsitsipas,Tallon Griekspoor,player1,top_10,0.9498535002331708,1.1,1.09,0.0091743119266054,0.8641975308641975,0.0856559693689734,0.0448388502564881,True,1.0,0.1,200.0,1.098,0.09800000000000009,0.04293914325602166
2023-01-16,2023-01-20,Australian Open,R32,Hard,5,Francisco Cerundolo,Felix Auger Aliassime,player2,top_10,0.2013638470770835,6.5,7.38,-0.1192411924119241,0.1458607095926412,0.0555031374844422,0.3088650060010429,False,1.0,-1.0,200.0,6.39,-1.0,0.28671498282256347
2023-01-16,2023-01-21,Australian Open,R32,Hard,5,Novak Djokovic,Grigor Dimitrov,player1,top_10,0.8694772438186983,1.2,1.2,0.0,0.7894736842105263,0.0800035596081719,0.0433726925824378,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.039894783607163115
2023-01-16,2023-01-22,Australian Open,R16,Hard,5,Yoshihito Nishioka,Karen Khachanov,player1,other,0.3721965998935982,3.0,2.86,0.0489510489510489,0.3181818181818181,0.05401478171178,0.1165897996807946,False,1.0,-1.0,200.0,2.96,-1.0,0.1017019356850507
2023-01-16,2023-01-22,Australian Open,R16,Hard,5,Jiri Lehecka,Felix Auger Aliassime,player1,top_10,0.3177645606290724,4.5,4.34,0.0368663594470046,0.2105263157894736,0.1072382448395987,0.4299405228308259,True,1.0,3.5,200.0,4.43,3.4299999999999997,0.4076970035867906
2023-01-16,2023-01-23,Australian Open,R16,Hard,5,Alex De Minaur,Novak Djokovic,player2,top_10,0.2306935626898337,4.5,4.4,0.0227272727272727,0.2105263157894736,0.02016724690036,0.0381210321042518,False,1.0,-1.0,200.0,4.43,-1.0,0.021972482715963193
2023-01-16,2023-01-29,Australian Open,F,Hard,5,Novak Djokovic,Stefanos Tsitsipas,player1,top_10,0.9285975859836444,1.2,1.2,0.0,0.7999999999999999,0.1285975859836444,0.1143171031803732,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.11060271283643866
2023-02-06,2023-02-10,Montpellier,QF,Hard,3,Holger Rune,Gregoire Barrere,player1,top_10,0.922598584214772,1.2,1.18,0.0169491525423728,0.7894736842105263,0.1331249000042456,0.1071183010577262,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.1034279067208673
2023-02-06,2023-02-10,Dallas,R16,Hard,3,Taylor Fritz,Jack Sock,player2,top_10,0.9369506792403416,1.11,1.13,-0.0176991150442475,0.8541392904073586,0.0828113888329828,0.0400152539567791,True,1.0,0.1100000000000001,200.0,1.1078000000000001,0.10780000000000012,0.037953962462450516
2023-02-06,2023-02-11,Montpellier,SF,Hard,3,Maxime Cressy,Holger Rune,player1,top_10,0.3412139217716539,4.0,4.05,-0.0123456790123456,0.238095238095238,0.1031186836764158,0.3648556870866157,True,1.0,3.0,200.0,3.94,2.94,0.34438285178031625
2023-02-13,2023-02-14,Rotterdam,R32,Hard,3,Lorenzo Sonego,Felix Auger Aliassime,player2,top_10,0.3265979238198242,3.75,3.41,0.0997067448680351,0.2559523809523809,0.0706455428674432,0.2247422143243408,False,1.0,-1.0,200.0,3.695,-1.0,0.2067793285142504
2023-02-13,2023-02-14,Rotterdam,R32,Hard,3,Emil Ruusuvuori,Stefanos Tsitsipas,player2,top_10,0.203997770884886,5.5,5.33,0.0318949343339587,0.1716867469879518,0.0323110238969342,0.121987739866873,False,1.0,-1.0,200.0,5.41,-1.0,0.10362794048723323
2023-02-13,2023-02-16,Rotterdam,R16,Hard,3,Jannik Sinner,Stefanos Tsitsipas,player2,top_10,0.4814126359223967,2.2,2.16,0.0185185185185186,0.4315245478036175,0.0498880881187791,0.0591077990292727,True,1.0,1.2000000000000002,200.0,2.176,1.1760000000000002,0.04755389576713531
2023-02-13,2023-02-16,Buenos Aires,R16,Clay,3,Laslo Djere,Carlos Alcaraz,player1,top_10,0.277424306028348,4.0,3.76,0.0638297872340425,0.238095238095238,0.0393290679331099,0.109697224113392,False,1.0,-1.0,200.0,3.94,-1.0,0.09305176575169105
2023-02-13,2023-02-17,Rotterdam,QF,Hard,3,Felix Auger Aliassime,Daniil Medvedev,player2,top_10,0.5148994973767691,2.2,2.26,-0.0265486725663715,0.4315245478036175,0.0833749495731515,0.1327788942288921,False,1.0,-1.0,200.0,2.176,-1.0,0.12042130629184966
2023-02-13,2023-02-18,Delray Beach,QF,Hard,3,Taylor Fritz,Adrian Mannarino,player2,top_10,0.8628970222517276,1.22,1.25,-0.024,0.7801801801801801,0.0827168420715475,0.0527343671471076,True,1.0,0.2199999999999999,200.0,1.2156,0.2156,0.04893762024920009
2023-02-13,2023-02-18,Buenos Aires,SF,Clay,3,Carlos Alcaraz,Bernabe Zapata Miralles,player1,top_10,0.98,1.11,1.11,0.0,0.8541392904073586,0.1258607095926414,0.0878,True,1.0,0.1100000000000001,200.0,1.1078000000000001,0.10780000000000012,0.0856440000000001
2023-02-13,2023-02-19,Delray Beach,F,Hard,3,Taylor Fritz,Miomir Kecmanovic,player2,top_10,0.8370446197887589,1.29,1.29,0.0,0.744047619047619,0.0929970007411399,0.079787559527499,True,1.0,0.29,200.0,1.2842,0.2842,0.07493270073272415
2023-02-13,2023-02-19,Buenos Aires,F,Clay,3,Cameron Norrie,Carlos Alcaraz,player1,top_10,0.2720247025343591,5.0,4.96,0.0080645161290322,0.1896272285251215,0.0823974740092375,0.3601235126717956,False,1.0,-1.0,200.0,4.92,-1.0,0.3383615364690469
2023-02-20,2023-02-22,Doha,R16,Hard,3,Jason Kubler,Felix Auger Aliassime,player2,top_10,0.2537949993949887,5.0,4.86,0.0288065843621398,0.1896272285251215,0.0641677708698671,0.2689749969749436,False,1.0,-1.0,200.0,4.92,-1.0,0.24867139702334418
2023-02-20,2023-02-23,Rio De Janeiro,R16,Clay,3,Carlos Alcaraz,Fabio Fognini,player1,top_10,0.98,1.06,1.06,0.0,0.9041591320072332,0.0758408679927666,0.0388,True,1.0,0.06,200.0,1.0588,0.05879999999999996,0.03762399999999994
2023-02-20,2023-02-24,Rio De Janeiro,QF,Clay,3,Carlos Alcaraz,Dusan Lajovic,player1,top_10,0.98,1.13,1.13,0.0,0.8415147265077139,0.1384852734922861,0.1073999999999998,True,1.0,0.1299999999999999,200.0,1.1274,0.12739999999999996,0.10485199999999995
2023-02-20,2023-02-25,Rio De Janeiro,SF,Clay,3,Nicolas Jarry,Carlos Alcaraz,player1,top_10,0.2810417054659857,4.5,4.5,0.0,0.2105263157894736,0.070515389676512,0.2646876745969357,False,1.0,-1.0,200.0,4.43,-1.0,0.2450147552143167
2023-02-20,2023-02-26,Rio De Janeiro,F,Clay,3,Cameron Norrie,Carlos Alcaraz,player1,top_10,0.2842744590145347,4.33,4.47,-0.0313199105145413,0.2198198198198198,0.0644546391947149,0.2309084075329354,True,1.0,3.33,200.0,4.2634,3.2634,0.2119757285625672
2023-02-27,2023-02-28,Dubai,R32,Hard,3,Felix Auger Aliassime,Maxime Cressy,player1,top_10,0.8945458805074614,1.3,1.31,-0.0076335877862595,0.7291666666666667,0.1653792138407946,0.1629096446596998,True,1.0,0.3,200.0,1.294,0.29400000000000004,0.1575423693766551
2023-02-27,2023-02-28,Acapulco,R32,Hard,3,Taylor Fritz,John Isner,player1,top_10,0.9289681741477176,1.29,1.27,0.0157480314960629,0.744047619047619,0.1849205551000986,0.1983689446505557,True,1.0,0.29,200.0,1.2842,0.2842,0.19298092924049892
2023-02-27,2023-03-01,Dubai,R16,Hard,3,Andrey Rublev,Alejandro Davidovich Fokina,player1,top_10,0.7934022729009846,1.3,1.32,-0.0151515151515151,0.7291666666666667,0.0642356062343179,0.03142295477128,True,1.0,0.3,200.0,1.294,0.29400000000000004,0.026662541133874146
2023-02-27,2023-03-01,Dubai,R16,Hard,3,Tallon Griekspoor,Novak Djokovic,player2,top_10,0.2022032259165903,10.0,8.87,0.1273957158962797,0.0958408679927667,0.1063623579238236,1.0220322591659032,False,1.0,-1.0,200.0,9.82,-1.0,0.9856356785009166
2023-02-27,2023-03-02,Dubai,QF,Hard,3,Andrey Rublev,Botic Van De Zandschulp,player2,top_10,0.7931592283730169,1.4,1.39,0.0071942446043165,0.6818181818181818,0.1113410465548351,0.1104229197222235,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.10407764589523943
2023-02-27,2023-03-02,Dubai,QF,Hard,3,Daniil Medvedev,Borna Coric,player2,top_10,0.8656117456852461,1.2,1.19,0.0084033613445377,0.7894736842105263,0.0761380614747198,0.0387340948222953,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.03527164783955433
2023-02-27,2023-03-02,Acapulco,R16,Hard,3,Taro Daniel,Casper Ruud,player2,top_10,0.3538088264300441,3.5,3.39,0.0324483775811208,0.2708333333333333,0.0829754930967107,0.2383308925051542,True,1.0,2.5,200.0,3.45,2.45,0.22064045118365216
2023-02-27,2023-03-02,Acapulco,R16,Hard,3,Taylor Fritz,Denis Shapovalov,player1,top_10,0.7363154423424505,1.62,1.61,0.0062111801242235,0.586734693877551,0.1495807484648995,0.1928310165947698,True,1.0,0.6200000000000001,200.0,1.6076000000000001,0.6076000000000001,0.18370070510972353
2023-02-27,2023-03-03,Dubai,SF,Hard,3,Novak Djokovic,Daniil Medvedev,player2,top_10,0.7674604753407607,1.44,1.44,0.0,0.6563245823389022,0.1111358930018584,0.1051430844906953,False,1.0,-1.0,200.0,1.4312,-1.0,0.0983894323076967
2023-02-27,2023-03-03,Acapulco,QF,Hard,3,Matteo Berrettini,Holger Rune,player1,top_10,0.5682421986276572,2.0,1.99,0.0050251256281406,0.4736842105263157,0.0945579881013414,0.1364843972553144,False,1.0,-1.0,200.0,1.98,-1.0,0.12511955328276136
2023-02-27,2023-03-03,Acapulco,QF,Hard,3,Frances Tiafoe,Taylor Fritz,player2,top_10,0.3868637125491799,2.75,2.59,0.0617760617760618,0.3436754176610979,0.043188294888082,0.0638752095102448,False,1.0,-1.0,200.0,2.715,-1.0,0.050334979571023286
2023-02-27,2023-03-04,Dubai,F,Hard,3,Daniil Medvedev,Andrey Rublev,player1,top_10,0.8695312421824912,1.22,1.23,-0.008130081300813,0.7801801801801801,0.0893510620023111,0.0608281154626392,True,1.0,0.2199999999999999,200.0,1.2156,0.2156,0.05700217799703636
2023-03-06,2023-03-10,Indian Wells Masters,R64,Hard,4,Jordan Thompson,Stefanos Tsitsipas,player2,top_10,0.1894301130680448,5.5,5.29,0.0396975425330812,0.1716867469879518,0.0177433660800929,0.0418656218742464,True,1.0,4.5,200.0,5.41,4.41,0.02481691169812239
2023-03-06,2023-03-10,Indian Wells Masters,R64,Hard,4,Diego Schwartzman,Casper Ruud,player1,top_10,0.3611195057650475,4.0,3.72,0.075268817204301,0.238095238095238,0.1230242676698094,0.4444780230601898,False,1.0,-1.0,200.0,3.94,-1.0,0.422810852714287
2023-03-06,2023-03-11,Indian Wells Masters,R64,Hard,4,Andrey Rublev,Jiri Lehecka,player2,top_10,0.7314694956513141,1.44,1.46,-0.0136986301369863,0.6563245823389022,0.0751449133124119,0.0533160737378923,True,1.0,0.4399999999999999,200.0,1.4312,0.4312,0.04687914217616079
2023-03-06,2023-03-11,Indian Wells Masters,R64,Hard,4,Daniil Medvedev,Brandon Nakashima,player1,top_10,0.9765983572831134,1.1,1.09,0.0091743119266054,0.8641975308641975,0.1124008264189159,0.0742581930114248,True,1.0,0.1,200.0,1.098,0.09800000000000009,0.07230499629685859
2023-03-06,2023-03-12,Indian Wells Masters,R64,Hard,4,Thanasi Kokkinakis,Carlos Alcaraz,player1,top_10,0.3109670114161818,3.4,3.28,0.0365853658536585,0.281183932346723,0.0297830790694587,0.057287838815018,False,1.0,-1.0,200.0,3.352,-1.0,0.042361422267041426
2023-03-06,2023-03-12,Indian Wells Masters,R32,Hard,4,Cristian Garin,Casper Ruud,player2,top_10,0.3555274496510752,4.33,4.05,0.0691358024691359,0.2198198198198198,0.1357076298312554,0.5394338569891557,True,1.0,3.33,200.0,4.2634,3.2634,0.515755728842394
2023-03-06,2023-03-13,Indian Wells Masters,R32,Hard,4,Holger Rune,Stan Wawrinka,player2,top_10,0.8626082845087444,1.22,1.25,-0.024,0.7801801801801801,0.0824281043285642,0.0523821071006681,False,1.0,-1.0,200.0,1.2156,-1.0,0.048586630648829676
2023-03-06,2023-03-13,Indian Wells Masters,R32,Hard,4,Sebastian Baez,Taylor Fritz,player1,top_10,0.2147939604900897,6.5,6.4,0.015625,0.1458607095926412,0.0689332508974485,0.3961607431855837,False,1.0,-1.0,200.0,6.39,-1.0,0.3725334075316731
2023-03-06,2023-03-14,Indian Wells Masters,R16,Hard,4,Marton Fucsovics,Taylor Fritz,player2,top_10,0.2522090055676659,4.5,4.19,0.0739856801909306,0.2105263157894736,0.0416826897781922,0.1349405250544965,False,1.0,-1.0,200.0,4.43,-1.0,0.11728589466475992
2023-03-06,2023-03-15,Indian Wells Masters,R16,Hard,4,Felix Auger Aliassime,Tommy Paul,player1,top_10,0.6097604109768099,1.8,1.84,-0.0217391304347825,0.5263157894736842,0.0834446215031257,0.0975687397582578,True,1.0,0.8,200.0,1.784,0.784,0.08781257318262886
2023-03-06,2023-03-17,Indian Wells Masters,QF,Hard,4,Carlos Alcaraz,Felix Auger Aliassime,player1,top_10,0.7588291806739513,1.36,1.37,-0.0072992700729926,0.7017543859649122,0.057074794709039,0.0320076857165738,True,1.0,0.3600000000000001,200.0,1.3528000000000002,0.3528000000000002,0.02654411561572151
2023-03-06,2023-03-18,Indian Wells Masters,SF,Hard,4,Frances Tiafoe,Daniil Medvedev,player1,top_10,0.3303221811447991,4.0,4.18,-0.0430622009569376,0.238095238095238,0.092226943049561,0.3212887245791964,False,1.0,-1.0,200.0,3.94,-1.0,0.3014693937105085
2023-03-06,2023-03-18,Indian Wells Masters,SF,Hard,4,Carlos Alcaraz,Jannik Sinner,player1,top_10,0.6849780050543584,1.53,1.57,-0.0254777070063694,0.6203473945409429,0.0646306105134154,0.0480163477331683,True,1.0,0.53,200.0,1.5194,0.5194000000000001,0.040755580879592135
2023-03-06,2023-03-19,Indian Wells Masters,F,Hard,4,Carlos Alcaraz,Daniil Medvedev,player1,top_10,0.6919197593098267,1.73,1.78,-0.0280898876404495,0.5483028720626633,0.1436168872471634,0.1970211836060003,True,1.0,0.73,200.0,1.7153999999999998,0.7153999999999998,0.18691915512007667
2023-03-20,2023-03-24,Miami Masters,R64,Hard,4,Ilya Ivashka,Casper Ruud,player2,top_10,0.3896096313201137,3.0,2.87,0.0452961672473868,0.3181818181818181,0.0714278131382956,0.1688288939603411,False,1.0,-1.0,200.0,2.96,-1.0,0.1532445087075366
2023-03-20,2023-03-25,Miami Masters,R64,Hard,4,Richard Gasquet,Stefanos Tsitsipas,player2,top_10,0.2074710972866739,5.0,4.75,0.0526315789473683,0.1896272285251215,0.0178438687615523,0.0373554864333695,False,1.0,-1.0,200.0,4.92,-1.0,0.020757798650435588
2023-03-20,2023-03-25,Miami Masters,R64,Hard,4,Thiago Monteiro,Felix Auger Aliassime,player2,top_10,0.1977473031980712,9.0,8.92,0.0089686098654708,0.1062562065541211,0.09149109664395,0.7797257287826409,False,1.0,-1.0,200.0,8.84,-1.0,0.7480861602709494
2023-03-20,2023-03-25,Miami Masters,R64,Hard,4,Thanasi Kokkinakis,Hubert Hurkacz,player1,top_10,0.3526009190986835,3.5,3.43,0.0204081632653061,0.2708333333333333,0.0817675857653501,0.2341032168453923,False,1.0,-1.0,200.0,3.45,-1.0,0.21647317089045826
2023-03-20,2023-03-26,Miami Masters,R32,Hard,4,Andrey Rublev,Miomir Kecmanovic,player2,top_10,0.8703332578266165,1.22,1.22,0.0,0.7801801801801801,0.0901530776464364,0.0618065745484721,True,1.0,0.2199999999999999,200.0,1.2156,0.2156,0.05797710821403507
2023-03-20,2023-03-26,Miami Masters,R32,Hard,4,Taylor Fritz,Denis Shapovalov,player2,top_10,0.7954758833664343,1.36,1.34,0.0149253731343284,0.7017543859649122,0.093721497401522,0.0818472013783506,True,1.0,0.3600000000000001,200.0,1.3528000000000002,0.3528000000000002,0.07611977501811246
2023-03-20,2023-03-27,Miami Masters,R32,Hard,4,Alex Molcan,Daniil Medvedev,player1,top_10,0.1447949834939917,11.0,11.12,-0.0107913669064747,0.0871369294605809,0.0576580540334107,0.5927448184339086,False,1.0,-1.0,200.0,10.8,-1.0,0.5637858217351104
2023-03-20,2023-03-27,Miami Masters,R32,Hard,4,Grigor Dimitrov,Jannik Sinner,player1,other,0.2709726109382949,4.33,4.17,0.0383693045563549,0.2198198198198198,0.0511527911184751,0.173311405362817,False,1.0,-1.0,200.0,4.2634,-1.0,0.1552646294743263
2023-03-20,2023-03-27,Miami Masters,R32,Hard,4,Casper Ruud,Botic Van De Zandschulp,player2,top_10,0.8195205992053961,1.3,1.32,-0.0151515151515151,0.7291666666666667,0.0903539325387293,0.0653767789670149,False,1.0,-1.0,200.0,1.294,-1.0,0.060459655371782606
