tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,execution_odds_source,closing_odds_source,friction_bps,friction_adjusted_odds,clv,market_probability,market_overround,edge,ev,friction_adjusted_ev,fractional_kelly_25,edge_trust_probability,accepted_by_strategy,won,stake,profit,friction_adjusted_profit
2019-01-14,2019-01-14,Australian Open,R128,Hard,5,James Duckworth,Rafael Nadal,player2,top_10,0.18999656544792298,11.0,11.64,B365W/B365L,AvgW/AvgL,200.0,10.8,-0.054982817869415834,0.08713692946058092,1.0432900432900432,0.10285963598734206,1.0899622199271528,1.0519629068375684,0.02724905549817882,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-15,Australian Open,R128,Hard,5,Kamil Majchrzak,Kei Nishikori,player1,top_10,0.11391873686748452,17.0,15.25,B365W/B365L,AvgW/AvgL,200.0,16.68,0.11475409836065564,0.05660377358490567,1.0392156862745097,0.05731496328257885,0.9366185267472369,0.9001645309496418,0.014634664480425576,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-15,Australian Open,R128,Hard,5,Steve Darcis,Borna Coric,player2,other,0.18790901292532403,5.5,5.37,B365W/B365L,AvgW/AvgL,200.0,5.41,0.024208566108007368,0.1716867469879518,1.0590111642743223,0.01622226593737222,0.03349957108928214,0.01658775992600303,0.0018610872827378969,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-15,Australian Open,R128,Hard,5,Benoit Paire,Dominic Thiem,player1,top_10,0.4295688741376467,3.75,3.68,B365W/B365L,AvgW/AvgL,200.0,3.695,0.01902173913043481,0.25447316103379725,1.0479166666666666,0.17509571310384947,0.610883278016175,0.5872569899386044,0.05553484345601591,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-16,Australian Open,R64,Hard,5,John Millman,Roberto Bautista Agut,player1,other,0.3184295318818628,3.4,3.46,B365W/B365L,AvgW/AvgL,200.0,3.352,-0.017341040462427793,0.28118393234672306,1.0459973463069439,0.03724559953513973,0.08266040839833355,0.06737579086800405,0.008610459208159746,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-16,Australian Open,R64,Hard,5,Matthew Ebden,Rafael Nadal,player2,top_10,0.13796707892551496,10.0,9.92,B365W/B365L,AvgW/AvgL,200.0,9.82,0.008064516129032251,0.09584086799276674,1.0433962264150942,0.04212621093274822,0.37967078925514963,0.35483671504855696,0.010546410812643046,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-17,Australian Open,R64,Hard,5,Novak Djokovic,Jo-Wilfried Tsonga,player1,top_10,0.9729929802649622,1.06,1.06,B365W/B365L,AvgW/AvgL,200.0,1.0588,0.0,0.9041591320072333,1.0433962264150942,0.06883384825772887,0.03137255908085995,0.030204967504541907,0.13071899617024968,,True,True,1.0,0.06000000000000005,0.05879999999999996
2019-01-14,2019-01-18,Australian Open,R32,Hard,5,Marin Cilic,Fernando Verdasco,player2,top_10,0.8350135629859144,1.28,1.3,B365W/B365L,AvgW/AvgL,200.0,1.2744,-0.015384615384615441,0.7455268389662029,1.0479166666666666,0.08948672401971158,0.06881736062197052,0.06414128466924934,0.06144407198390225,,True,True,1.0,0.28,0.2744
2019-01-14,2019-01-18,Australian Open,R32,Hard,5,Diego Schwartzman,Tomas Berdych,player1,other,0.26805908344666063,4.0,4.04,B365W/B365L,AvgW/AvgL,200.0,3.94,-0.00990099009900991,0.23809523809523808,1.05,0.029963845351422547,0.07223633378664251,0.056152788779842866,0.00601969448222021,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-19,Australian Open,R32,Hard,5,Alex Bolt,Alexander Zverev,player1,top_10,0.16019264211983092,13.0,10.63,B365W/B365L,AvgW/AvgL,200.0,12.76,0.22295390404515514,0.07407407407407408,1.0384615384615383,0.08611856804575684,1.082504347557802,1.0440581134490425,0.022552173907454207,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-20,Australian Open,R16,Hard,5,Marin Cilic,Roberto Bautista Agut,player1,top_10,0.6941862121697782,1.72,1.72,B365W/B365L,AvgW/AvgL,200.0,1.7056,0.0,0.549738219895288,1.0575858250276855,0.14444799227449012,0.19400028493201843,0.18400400347677365,0.06736121004583974,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-20,Australian Open,R16,Hard,5,Roger Federer,Stefanos Tsitsipas,player1,top_10,0.9161042935423591,1.14,1.16,B365W/B365L,AvgW/AvgL,200.0,1.1372,-0.017241379310344862,0.8283132530120482,1.0590111642743223,0.08779104053031095,0.04435889463828929,0.04179380261637078,0.07921231185408807,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-21,Australian Open,R16,Hard,5,Daniil Medvedev,Novak Djokovic,player1,top_10,0.18114389797279581,6.5,6.4,B365W/B365L,AvgW/AvgL,200.0,6.39,0.015625,0.14586070959264127,1.0547470547470548,0.03528318838015454,0.1774353368231728,0.15750950804616526,0.008065242582871491,,True,False,1.0,-1.0,-1.0
2019-01-14,2019-01-21,Australian Open,R16,Hard,5,Milos Raonic,Alexander Zverev,player1,top_10,0.5785022523701722,2.2,2.13,B365W/B365L,AvgW/AvgL,200.0,2.176,0.032863849765258246,0.43005181347150256,1.0569550930996714,0.1484504388986696,0.2727049552143789,0.2588209011574947,0.05681353233632892,,True,True,1.0,1.2000000000000002,1.1760000000000002
